,base_model,type_model,task,sample_type,nb_samples,loss_computation,config,prompt_time_r1,prompt_time_r2,bleu_1_r1,bleu_2_r1,bleu_3_r1,bleu_4_r1,rouge_1_r1,rouge_2_r1,rouge_L_r1,rouge_Lsum_r1,bert_p_r1,bert_r_r1,bert_f1_r1,roberta_p_r1,roberta_r_r1,roberta_f1_r1,bleu_1_auto_r1,bleu_2_auto_r1,bleu_3_auto_r1,bleu_4_auto_r1,rouge_1_auto_r1,rouge_2_auto_r1,rouge_L_auto_r1,rouge_Lsum_auto_r1,bert_p_auto_r1,bert_r_auto_r1,bert_f1_auto_r1,roberta_p_auto_r1,roberta_r_auto_r1,roberta_f1_auto_r1,bleu_1_r2,bleu_2_r2,bleu_3_r2,bleu_4_r2,rouge_1_r2,rouge_2_r2,rouge_L_r2,rouge_Lsum_r2,bert_p_r2,bert_r_r2,bert_f1_r2,roberta_p_r2,roberta_r_r2,roberta_f1_r2,bleu_1_auto_r2,bleu_2_auto_r2,bleu_3_auto_r2,bleu_4_auto_r2,rouge_1_auto_r2,rouge_2_auto_r2,rouge_L_auto_r2,rouge_Lsum_auto_r2,bert_p_auto_r2,bert_r_auto_r2,bert_f1_auto_r2,roberta_p_auto_r2,roberta_r_auto_r2,roberta_f1_auto_r2
106,gemma-2-2b,BASE,task-2,manual,,,,8.892861,3.447409,0.27951552284040426,0.1871627077995021,0.14396019608493593,0.11647164052540553,0.40109890109890106,0.1988950276243094,0.32967032967032966,0.3626373626373627,0.6699766516685486,0.6787088513374329,0.6743144989013672,0.8827849626541138,0.87580406665802,0.879280686378479,0.18566326972342317,0.12920144212632523,0.10241254585330598,0.08360303678361168,0.43128964059196623,0.20382165605095542,0.3128964059196617,0.3974630021141649,0.7361785173416138,0.6502107381820679,0.6905292272567749,0.8975807428359985,0.8619159460067749,0.879386842250824,0.24288325993062568,0.10540235701946843,0.0,0.0,0.34285714285714286,0.057971014492753624,0.21428571428571427,0.21428571428571427,0.49782034754753113,0.5125102996826172,0.5050585269927979,0.8255380392074585,0.8547915816307068,0.8399102091789246,0.23964211419585155,0.12816192660097486,0.05029808979469855,0.0,0.37837837837837834,0.0958904109589041,0.2162162162162162,0.22972972972972974,0.5357818603515625,0.5474995374679565,0.5415773391723633,0.8329170346260071,0.8629312515258789,0.8476585149765015
107,gemma-2-2b,BASE,task-2,automatic,,,,8.612123,3.443853,0.27951552284040426,0.1871627077995021,0.14396019608493593,0.11647164052540553,0.40109890109890106,0.1988950276243094,0.32967032967032966,0.3626373626373627,0.6699766516685486,0.6787088513374329,0.6743144989013672,0.8827849626541138,0.87580406665802,0.879280686378479,0.18566326972342317,0.12920144212632523,0.10241254585330598,0.08360303678361168,0.43128964059196623,0.20382165605095542,0.3128964059196617,0.3974630021141649,0.7361785173416138,0.6502107381820679,0.6905292272567749,0.8975807428359985,0.8619159460067749,0.879386842250824,0.24288325993062568,0.10540235701946843,0.0,0.0,0.34285714285714286,0.057971014492753624,0.21428571428571427,0.21428571428571427,0.49782034754753113,0.5125102996826172,0.5050585269927979,0.8255380392074585,0.8547915816307068,0.8399102091789246,0.23964211419585155,0.12816192660097486,0.05029808979469855,0.0,0.37837837837837834,0.0958904109589041,0.2162162162162162,0.22972972972972974,0.5357818603515625,0.5474995374679565,0.5415773391723633,0.8329170346260071,0.8629312515258789,0.8476585149765015
108,gemma-2-2b,BASE,task-2,manual,,,,12.548159,2.953485,0.4957627118644068,0.3497977366211191,0.25577378893107705,0.18116565238567858,0.55470737913486,0.27109974424552435,0.41221374045801523,0.5343511450381678,0.7261945605278015,0.7766625881195068,0.7505812048912048,0.8755185604095459,0.8850305080413818,0.8802488446235657,0.3894146171438,0.27799461080048427,0.20847090277944602,0.15196986142534794,0.5174537987679672,0.2639175257731959,0.3572895277207392,0.4804928131416838,0.7369651198387146,0.7133025527000427,0.724940836429596,0.8800387382507324,0.8693979978561401,0.8746860027313232,0.11601885971816514,0.06130592648641245,0.03464244016672244,0.0,0.169811320754717,0.03846153846153846,0.1509433962264151,0.1509433962264151,0.42873966693878174,0.5479505062103271,0.4810698926448822,0.807999849319458,0.8616429567337036,0.833959698677063,0.16487545936197448,0.08341335807478086,0.04220824375055113,0.0,0.25925925925925924,0.05660377358490566,0.18518518518518517,0.18518518518518517,0.4646485447883606,0.5546192526817322,0.5056630373001099,0.8172905445098877,0.8729768991470337,0.8442164063453674
109,gemma-2-2b,BASE,task-2,automatic,,,,12.495298,2.973665,0.4957627118644068,0.3497977366211191,0.25577378893107705,0.18116565238567858,0.55470737913486,0.27109974424552435,0.41221374045801523,0.5343511450381678,0.7261945605278015,0.7766625881195068,0.7505812048912048,0.8755185604095459,0.8850305080413818,0.8802488446235657,0.3894146171438,0.27799461080048427,0.20847090277944602,0.15196986142534794,0.5174537987679672,0.2639175257731959,0.3572895277207392,0.4804928131416838,0.7369651198387146,0.7133025527000427,0.724940836429596,0.8800387382507324,0.8693979978561401,0.8746860027313232,0.11601885971816514,0.06130592648641245,0.03464244016672244,0.0,0.169811320754717,0.03846153846153846,0.1509433962264151,0.1509433962264151,0.42873966693878174,0.5479505062103271,0.4810698926448822,0.807999849319458,0.8616429567337036,0.833959698677063,0.16487545936197448,0.08341335807478086,0.04220824375055113,0.0,0.25925925925925924,0.05660377358490566,0.18518518518518517,0.18518518518518517,0.4646485447883606,0.5546192526817322,0.5056630373001099,0.8172905445098877,0.8729768991470337,0.8442164063453674
110,gemma-2-2b,BASE,task-2,manual,,,,9.803988,2.956836,0.510752688172043,0.36022047561058157,0.2825896914962639,0.22001022454805316,0.5503355704697986,0.29054054054054057,0.42953020134228187,0.4966442953020135,0.6968372464179993,0.7722374200820923,0.7326023578643799,0.8798725605010986,0.8959643840789795,0.8878455758094788,0.3969735674719294,0.2879614307755235,0.22576040097022498,0.17374029966624097,0.5150684931506849,0.26997245179063356,0.3835616438356164,0.4767123287671233,0.7242723703384399,0.6988610029220581,0.7113398313522339,0.8891260623931885,0.8812124729156494,0.8851515650749207,0.24689067260505493,0.1481640393347735,0.08725025689626384,0.0,0.2626262626262626,0.061855670103092786,0.18181818181818182,0.20202020202020202,0.5002607703208923,0.6096149682998657,0.5495506525039673,0.8292704820632935,0.8834933042526245,0.8555235862731934,0.19470090238398868,0.13193535300503825,0.08904639964185711,0.05200137200503048,0.2542372881355932,0.08620689655172413,0.23728813559322035,0.2542372881355932,0.5338371992111206,0.5938845872879028,0.562262237071991,0.8371115922927856,0.8819575309753418,0.858949601650238
111,gemma-2-2b,BASE,task-2,automatic,,,,9.713042,2.948862,0.510752688172043,0.36022047561058157,0.2825896914962639,0.22001022454805316,0.5503355704697986,0.29054054054054057,0.42953020134228187,0.4966442953020135,0.6968372464179993,0.7722374200820923,0.7326023578643799,0.8798725605010986,0.8959643840789795,0.8878455758094788,0.3969735674719294,0.2879614307755235,0.22576040097022498,0.17374029966624097,0.5150684931506849,0.26997245179063356,0.3835616438356164,0.4767123287671233,0.7242723703384399,0.6988610029220581,0.7113398313522339,0.8891260623931885,0.8812124729156494,0.8851515650749207,0.24689067260505493,0.1481640393347735,0.08725025689626384,0.0,0.2626262626262626,0.061855670103092786,0.18181818181818182,0.20202020202020202,0.5002607703208923,0.6096149682998657,0.5495506525039673,0.8292704820632935,0.8834933042526245,0.8555235862731934,0.19470090238398868,0.13193535300503825,0.08904639964185711,0.05200137200503048,0.2542372881355932,0.08620689655172413,0.23728813559322035,0.2542372881355932,0.5338371992111206,0.5938845872879028,0.562262237071991,0.8371115922927856,0.8819575309753418,0.858949601650238
112,gemma-2-2b,BASE,task-2,manual,,,,12.523512,2.56762,0.6359449937373591,0.5080384140101474,0.421762909017099,0.35315371309581417,0.7242339832869081,0.4817927170868347,0.6740947075208913,0.701949860724234,0.7978818416595459,0.8314073085784912,0.8142996430397034,0.915634036064148,0.9235542416572571,0.9195770621299744,0.35425948396842233,0.28373364683181845,0.23920673863491632,0.20232079985485882,0.574468085106383,0.37606837606837606,0.5063829787234042,0.5702127659574467,0.7775435447692871,0.6871488094329834,0.7295567393302917,0.908994734287262,0.8826382160186768,0.8956226706504822,0.043131084425136135,0.014607075199061941,0.0,0.0,0.14285714285714285,0.018181818181818184,0.125,0.125,0.39681047201156616,0.490284264087677,0.43862268328666687,0.7964871525764465,0.8476848602294922,0.8212889432907104,0.06513469057476694,0.0,0.0,0.0,0.14457831325301204,0.0,0.09638554216867469,0.09638554216867469,0.3574972450733185,0.494123637676239,0.4148508906364441,0.7907296419143677,0.8650152683258057,0.8262060284614563
113,gemma-2-2b,BASE,task-2,automatic,,,,12.554055,2.558783,0.6359449937373591,0.5080384140101474,0.421762909017099,0.35315371309581417,0.7242339832869081,0.4817927170868347,0.6740947075208913,0.701949860724234,0.7978818416595459,0.8314073085784912,0.8142996430397034,0.915634036064148,0.9235542416572571,0.9195770621299744,0.35425948396842233,0.28373364683181845,0.23920673863491632,0.20232079985485882,0.574468085106383,0.37606837606837606,0.5063829787234042,0.5702127659574467,0.7775435447692871,0.6871488094329834,0.7295567393302917,0.908994734287262,0.8826382160186768,0.8956226706504822,0.043131084425136135,0.014607075199061941,0.0,0.0,0.14285714285714285,0.018181818181818184,0.125,0.125,0.39681047201156616,0.490284264087677,0.43862268328666687,0.7964871525764465,0.8476848602294922,0.8212889432907104,0.06513469057476694,0.0,0.0,0.0,0.14457831325301204,0.0,0.09638554216867469,0.09638554216867469,0.3574972450733185,0.494123637676239,0.4148508906364441,0.7907296419143677,0.8650152683258057,0.8262060284614563
114,gemma-2-2b,BASE,task-2,manual,,,,11.214574,2.712895,0.3966993574640685,0.29006746073320416,0.23677557432252683,0.19978318771427195,0.5055555555555555,0.3072625698324023,0.4166666666666667,0.47777777777777775,0.7234909534454346,0.726165771484375,0.7248258590698242,0.8963879346847534,0.890414834022522,0.8933913707733154,0.2550572980192137,0.18813385395732665,0.15557685659685144,0.1310911547585454,0.449244060475162,0.27765726681127983,0.36285097192224625,0.449244060475162,0.7269915342330933,0.6559615135192871,0.6896524429321289,0.89450603723526,0.8693357706069946,0.8817412853240967,0.03770832801959165,0.0,0.0,0.0,0.12844036697247707,0.0,0.09174311926605504,0.11009174311926606,0.3944963812828064,0.43054381012916565,0.41173261404037476,0.7979264855384827,0.8275138139724731,0.8124508261680603,0.028492240721742994,0.0,0.0,0.0,0.13235294117647062,0.0,0.07352941176470587,0.10294117647058823,0.40321287512779236,0.42995908856391907,0.41615667939186096,0.8007582426071167,0.8294835686683655,0.8148677945137024
115,gemma-2-2b,BASE,task-2,automatic,,,,11.01841,2.618367,0.3966993574640685,0.29006746073320416,0.23677557432252683,0.19978318771427195,0.5055555555555555,0.3072625698324023,0.4166666666666667,0.47777777777777775,0.7234909534454346,0.726165771484375,0.7248258590698242,0.8963879346847534,0.890414834022522,0.8933913707733154,0.2550572980192137,0.18813385395732665,0.15557685659685144,0.1310911547585454,0.449244060475162,0.27765726681127983,0.36285097192224625,0.449244060475162,0.7269915342330933,0.6559615135192871,0.6896524429321289,0.89450603723526,0.8693357706069946,0.8817412853240967,0.03770832801959165,0.0,0.0,0.0,0.12844036697247707,0.0,0.09174311926605504,0.11009174311926606,0.3944963812828064,0.43054381012916565,0.41173261404037476,0.7979264855384827,0.8275138139724731,0.8124508261680603,0.028492240721742994,0.0,0.0,0.0,0.13235294117647062,0.0,0.07352941176470587,0.10294117647058823,0.40321287512779236,0.42995908856391907,0.41615667939186096,0.8007582426071167,0.8294835686683655,0.8148677945137024
116,gemma-2-2b,BASE,task-2,manual,,,,9.536515,0.987091,0.5,0.4104976093630969,0.3530331917163063,0.30010752247113126,0.664,0.4596774193548387,0.608,0.6479999999999999,0.7206823229789734,0.8294001817703247,0.7712286710739136,0.9072322845458984,0.9375662207603455,0.9221498370170593,0.6307822330173083,0.49750366586547917,0.41389316631881423,0.34555769899381467,0.6792452830188678,0.4177215189873418,0.5911949685534591,0.6289308176100629,0.7898486852645874,0.7667038440704346,0.7781041860580444,0.9218779802322388,0.9194417595863342,0.9206582307815552,0.05283570060738285,0.027070241140441688,0.019249024309346295,0.013835020094796976,0.24096385542168675,0.07407407407407407,0.21686746987951808,0.21686746987951808,0.6930317282676697,0.5189175605773926,0.5934675931930542,0.9137097597122192,0.8599154353141785,0.8859968185424805,0.044168172768174446,0.024191904548914542,0.015981065656110866,0.0,0.2696629213483146,0.09195402298850576,0.2247191011235955,0.2247191011235955,0.7406415939331055,0.5553009510040283,0.6347179412841797,0.9265604615211487,0.8835709691047668,0.9045552015304565
117,gemma-2-2b,BASE,task-2,automatic,,,,9.506967,0.986668,0.5,0.4104976093630969,0.3530331917163063,0.30010752247113126,0.664,0.4596774193548387,0.608,0.6479999999999999,0.7206823229789734,0.8294001817703247,0.7712286710739136,0.9072322845458984,0.9375662207603455,0.9221498370170593,0.6307822330173083,0.49750366586547917,0.41389316631881423,0.34555769899381467,0.6792452830188678,0.4177215189873418,0.5911949685534591,0.6289308176100629,0.7898486852645874,0.7667038440704346,0.7781041860580444,0.9218779802322388,0.9194417595863342,0.9206582307815552,0.05283570060738285,0.027070241140441688,0.019249024309346295,0.013835020094796976,0.24096385542168675,0.07407407407407407,0.21686746987951808,0.21686746987951808,0.6930317282676697,0.5189175605773926,0.5934675931930542,0.9137097597122192,0.8599154353141785,0.8859968185424805,0.044168172768174446,0.024191904548914542,0.015981065656110866,0.0,0.2696629213483146,0.09195402298850576,0.2247191011235955,0.2247191011235955,0.7406415939331055,0.5553009510040283,0.6347179412841797,0.9265604615211487,0.8835709691047668,0.9045552015304565
118,gemma-2-2b,BASE,task-2,manual,,,,12.584297,2.910487,0.48484848484848486,0.34358414671831533,0.27421860315483315,0.22432541598629782,0.5577889447236181,0.29797979797979796,0.4020100502512563,0.5326633165829145,0.7188451886177063,0.7456724643707275,0.7320131659507751,0.8926346302032471,0.8959564566612244,0.894292414188385,0.29883389194394433,0.2100789292190529,0.16164176911810485,0.1286590223559981,0.46387832699619774,0.25190839694656486,0.3460076045627376,0.44866920152091255,0.7300777435302734,0.6662635207176208,0.6967124342918396,0.8945556879043579,0.8698115348815918,0.8820100426673889,0.21163148712855126,0.1595644507478506,0.11617637397847007,0.06669334695019108,0.32692307692307687,0.1568627450980392,0.23076923076923075,0.23076923076923075,0.5440264940261841,0.6052477359771729,0.5730065107345581,0.8390295505523682,0.8919192552566528,0.8646664023399353,0.14639853406586184,0.08733934165068254,0.03705191866234139,0.0,0.3053435114503817,0.07751937984496124,0.1679389312977099,0.1679389312977099,0.5858815908432007,0.5906253457069397,0.5882439017295837,0.8449734449386597,0.8793891668319702,0.8618378639221191
119,gemma-2-2b,BASE,task-2,automatic,,,,12.482947,2.903726,0.48484848484848486,0.34358414671831533,0.27421860315483315,0.22432541598629782,0.5577889447236181,0.29797979797979796,0.4020100502512563,0.5326633165829145,0.7188451886177063,0.7456724643707275,0.7320131659507751,0.8926346302032471,0.8959564566612244,0.894292414188385,0.29883389194394433,0.2100789292190529,0.16164176911810485,0.1286590223559981,0.46387832699619774,0.25190839694656486,0.3460076045627376,0.44866920152091255,0.7300777435302734,0.6662635207176208,0.6967124342918396,0.8945556879043579,0.8698115348815918,0.8820100426673889,0.21163148712855126,0.1595644507478506,0.11617637397847007,0.06669334695019108,0.32692307692307687,0.1568627450980392,0.23076923076923075,0.23076923076923075,0.5440264940261841,0.6052477359771729,0.5730065107345581,0.8390295505523682,0.8919192552566528,0.8646664023399353,0.14639853406586184,0.08733934165068254,0.03705191866234139,0.0,0.3053435114503817,0.07751937984496124,0.1679389312977099,0.1679389312977099,0.5858815908432007,0.5906253457069397,0.5882439017295837,0.8449734449386597,0.8793891668319702,0.8618378639221191
120,gemma-2-2b,BASE,task-2,manual,,,,8.406417,0.658691,0.5384615384615384,0.43105353564943993,0.3685889424964438,0.3163473681825373,0.6635514018691588,0.44339622641509435,0.6355140186915887,0.6448598130841122,0.7410398721694946,0.8105306029319763,0.774229109287262,0.9126402139663696,0.9299185276031494,0.9211983680725098,0.43928165241592826,0.3519331782125607,0.29881144804654214,0.2547198774618542,0.5763888888888888,0.38461538461538464,0.5763888888888888,0.5763888888888888,0.7567710876464844,0.6831881403923035,0.7180994749069214,0.9155263900756836,0.8877820372581482,0.9014407396316528,5.489935889935553e-05,2.6041052430749714e-05,0.0,0.0,0.08695652173913042,0.0,0.06521739130434782,0.06521739130434782,0.6677266359329224,0.4692719280719757,0.5511798858642578,0.9017208218574524,0.83809494972229,0.8687444925308228,5.0397911943675616e-05,4.629343813639622e-05,4.110127521591068e-05,3.3845616189303804e-05,0.14893617021276595,0.10869565217391305,0.14893617021276595,0.14893617021276595,0.8185397386550903,0.4839481711387634,0.6082679629325867,0.9249383807182312,0.8522119522094727,0.8870870471000671
121,gemma-2-2b,BASE,task-2,automatic,,,,8.453351,0.658873,0.5384615384615384,0.43105353564943993,0.3685889424964438,0.3163473681825373,0.6635514018691588,0.44339622641509435,0.6355140186915887,0.6448598130841122,0.7410398721694946,0.8105306029319763,0.774229109287262,0.9126402139663696,0.9299185276031494,0.9211983680725098,0.43928165241592826,0.3519331782125607,0.29881144804654214,0.2547198774618542,0.5763888888888888,0.38461538461538464,0.5763888888888888,0.5763888888888888,0.7567710876464844,0.6831881403923035,0.7180994749069214,0.9155263900756836,0.8877820372581482,0.9014407396316528,5.489935889935553e-05,2.6041052430749714e-05,0.0,0.0,0.08695652173913042,0.0,0.06521739130434782,0.06521739130434782,0.6677266359329224,0.4692719280719757,0.5511798858642578,0.9017208218574524,0.83809494972229,0.8687444925308228,5.0397911943675616e-05,4.629343813639622e-05,4.110127521591068e-05,3.3845616189303804e-05,0.14893617021276595,0.10869565217391305,0.14893617021276595,0.14893617021276595,0.8185397386550903,0.4839481711387634,0.6082679629325867,0.9249383807182312,0.8522119522094727,0.8870870471000671
122,gemma-2-2b,BASE,task-2,manual,,,,12.806198,2.415766,0.4466508267588708,0.32338988172698097,0.2582475472868584,0.214160776640263,0.5570291777188329,0.3306666666666667,0.46153846153846156,0.5464190981432361,0.7409641742706299,0.7001057863235474,0.7199557423591614,0.8961348533630371,0.8922685384750366,0.8941974639892578,0.2536282597197503,0.17759843443406126,0.14166141653734046,0.11697764314851675,0.47294589178356716,0.2575452716297787,0.3727454909819639,0.46092184368737477,0.7360059022903442,0.6189402341842651,0.6724159121513367,0.8967626094818115,0.8659208416938782,0.881071925163269,0.05293836004699376,0.028797609908173954,0.0,0.0,0.15217391304347827,0.044444444444444446,0.13043478260869568,0.15217391304347827,0.39226487278938293,0.4587489366531372,0.4229099154472351,0.7922861576080322,0.8442834615707397,0.8174587488174438,0.03366479776876431,0.0171303405790152,0.010987125465948905,0.0,0.12727272727272726,0.037037037037037035,0.10909090909090909,0.12727272727272726,0.4058517813682556,0.43369683623313904,0.4193125367164612,0.795824408531189,0.8428258299827576,0.8186510801315308
123,gemma-2-2b,BASE,task-2,automatic,,,,12.759181,2.412487,0.4466508267588708,0.32338988172698097,0.2582475472868584,0.214160776640263,0.5570291777188329,0.3306666666666667,0.46153846153846156,0.5464190981432361,0.7409641742706299,0.7001057863235474,0.7199557423591614,0.8961348533630371,0.8922685384750366,0.8941974639892578,0.2536282597197503,0.17759843443406126,0.14166141653734046,0.11697764314851675,0.47294589178356716,0.2575452716297787,0.3727454909819639,0.46092184368737477,0.7360059022903442,0.6189402341842651,0.6724159121513367,0.8967626094818115,0.8659208416938782,0.881071925163269,0.05293836004699376,0.028797609908173954,0.0,0.0,0.15217391304347827,0.044444444444444446,0.13043478260869568,0.15217391304347827,0.39226487278938293,0.4587489366531372,0.4229099154472351,0.7922861576080322,0.8442834615707397,0.8174587488174438,0.03366479776876431,0.0171303405790152,0.010987125465948905,0.0,0.12727272727272726,0.037037037037037035,0.10909090909090909,0.12727272727272726,0.4058517813682556,0.43369683623313904,0.4193125367164612,0.795824408531189,0.8428258299827576,0.8186510801315308
124,gemma-2-2b,BASE,task-2,manual,,,,15.401122,1.607811,0.3942652329749104,0.296529351456108,0.2444206038439497,0.2059424230806324,0.5842696629213483,0.3502824858757062,0.5056179775280899,0.5561797752808989,0.7183074951171875,0.8132972717285156,0.7628567814826965,0.8793094158172607,0.908769965171814,0.893796980381012,0.5627240143369175,0.431538194575735,0.3558042828307218,0.29904058115355403,0.6260869565217391,0.3842794759825327,0.48260869565217396,0.5999999999999999,0.7774871587753296,0.7487872838973999,0.7628673911094666,0.9021815061569214,0.9032045602798462,0.9026927351951599,0.14471164870934225,0.0656618406743379,0.0,0.0,0.25742574257425743,0.060606060606060615,0.198019801980198,0.198019801980198,0.6358228325843811,0.5395077466964722,0.5837188959121704,0.9087074995040894,0.8740109205245972,0.8910215497016907,0.1688758714453714,0.10959029123752179,0.07877789967487987,0.05352744874714499,0.4036697247706422,0.13084112149532712,0.25688073394495414,0.25688073394495414,0.7415680885314941,0.5946813821792603,0.6600515246391296,0.9171469211578369,0.8789654970169067,0.8976503610610962
125,gemma-2-2b,BASE,task-2,automatic,,,,15.339958,1.611026,0.3942652329749104,0.296529351456108,0.2444206038439497,0.2059424230806324,0.5842696629213483,0.3502824858757062,0.5056179775280899,0.5561797752808989,0.7183074951171875,0.8132972717285156,0.7628567814826965,0.8793094158172607,0.908769965171814,0.893796980381012,0.5627240143369175,0.431538194575735,0.3558042828307218,0.29904058115355403,0.6260869565217391,0.3842794759825327,0.48260869565217396,0.5999999999999999,0.7774871587753296,0.7487872838973999,0.7628673911094666,0.9021815061569214,0.9032045602798462,0.9026927351951599,0.14471164870934225,0.0656618406743379,0.0,0.0,0.25742574257425743,0.060606060606060615,0.198019801980198,0.198019801980198,0.6358228325843811,0.5395077466964722,0.5837188959121704,0.9087074995040894,0.8740109205245972,0.8910215497016907,0.1688758714453714,0.10959029123752179,0.07877789967487987,0.05352744874714499,0.4036697247706422,0.13084112149532712,0.25688073394495414,0.25688073394495414,0.7415680885314941,0.5946813821792603,0.6600515246391296,0.9171469211578369,0.8789654970169067,0.8976503610610962
126,gemma-2-2b,BASE,task-2,manual,,,,10.615789,2.791118,0.5279187817258884,0.3918257275984298,0.3209717860123174,0.2674114662631093,0.627831715210356,0.37133550488599354,0.49838187702265374,0.6148867313915857,0.7207597494125366,0.7887122631072998,0.7532064318656921,0.9064358472824097,0.9245783686637878,0.9154172539710999,0.42884750427765067,0.32665144449897937,0.27107625390601436,0.227525498001892,0.562962962962963,0.3473945409429281,0.4839506172839507,0.5530864197530865,0.7648104429244995,0.7249661684036255,0.7443554997444153,0.9153972268104553,0.9015483856201172,0.9084200263023376,0.07295093571562561,0.03300182637360058,0.020266094699428736,0.0,0.1788617886178862,0.033057851239669415,0.13008130081300812,0.14634146341463414,0.44865691661834717,0.4434124827384949,0.4460192918777466,0.8070601224899292,0.8418426513671875,0.8240845203399658,0.11296697657717113,0.05862081035585776,0.02776525343863084,0.0,0.2835820895522388,0.060606060606060615,0.1492537313432836,0.16417910447761194,0.5228262543678284,0.5248280167579651,0.5238252282142639,0.8259876370429993,0.8693876266479492,0.84713214635849
127,gemma-2-2b,BASE,task-2,automatic,,,,10.591839,2.788392,0.5279187817258884,0.3918257275984298,0.3209717860123174,0.2674114662631093,0.627831715210356,0.37133550488599354,0.49838187702265374,0.6148867313915857,0.7207597494125366,0.7887122631072998,0.7532064318656921,0.9064358472824097,0.9245783686637878,0.9154172539710999,0.42884750427765067,0.32665144449897937,0.27107625390601436,0.227525498001892,0.562962962962963,0.3473945409429281,0.4839506172839507,0.5530864197530865,0.7648104429244995,0.7249661684036255,0.7443554997444153,0.9153972268104553,0.9015483856201172,0.9084200263023376,0.07295093571562561,0.03300182637360058,0.020266094699428736,0.0,0.1788617886178862,0.033057851239669415,0.13008130081300812,0.14634146341463414,0.44865691661834717,0.4434124827384949,0.4460192918777466,0.8070601224899292,0.8418426513671875,0.8240845203399658,0.11296697657717113,0.05862081035585776,0.02776525343863084,0.0,0.2835820895522388,0.060606060606060615,0.1492537313432836,0.16417910447761194,0.5228262543678284,0.5248280167579651,0.5238252282142639,0.8259876370429993,0.8693876266479492,0.84713214635849
128,gemma-2-2b,BASE,task-2,manual,,,,16.39359,3.056786,0.43034055727554177,0.2947371511532055,0.23342867030051728,0.19030782135904453,0.6047516198704103,0.2950108459869848,0.4146868250539957,0.5442764578833693,0.6847044229507446,0.7814974188804626,0.7299060225486755,0.8760428428649902,0.9012184143066406,0.8884523510932922,0.4899186942467309,0.3370753380266096,0.25549188394443717,0.20209128949829758,0.5719063545150501,0.2852348993288591,0.38127090301003347,0.548494983277592,0.7247157096862793,0.7122310996055603,0.7184191346168518,0.8948020339012146,0.8928725719451904,0.8938362002372742,0.3161738837837101,0.20728678148115162,0.09067159955776279,0.0,0.3333333333333333,0.0851063829787234,0.20833333333333334,0.20833333333333334,0.4570755362510681,0.56078040599823,0.5036450028419495,0.8286058902740479,0.875417947769165,0.8513689637184143,0.19954410618639912,0.13373425551910742,0.08412288261434453,0.0,0.34108527131782945,0.14173228346456693,0.20155038759689922,0.2170542635658915,0.4824894964694977,0.5669596195220947,0.5213250517845154,0.8315750360488892,0.8784787654876709,0.854383647441864
129,gemma-2-2b,BASE,task-2,automatic,,,,16.107374,3.059689,0.43034055727554177,0.2947371511532055,0.23342867030051728,0.19030782135904453,0.6047516198704103,0.2950108459869848,0.4146868250539957,0.5442764578833693,0.6847044229507446,0.7814974188804626,0.7299060225486755,0.8760428428649902,0.9012184143066406,0.8884523510932922,0.4899186942467309,0.3370753380266096,0.25549188394443717,0.20209128949829758,0.5719063545150501,0.2852348993288591,0.38127090301003347,0.548494983277592,0.7247157096862793,0.7122310996055603,0.7184191346168518,0.8948020339012146,0.8928725719451904,0.8938362002372742,0.3161738837837101,0.20728678148115162,0.09067159955776279,0.0,0.3333333333333333,0.0851063829787234,0.20833333333333334,0.20833333333333334,0.4570755362510681,0.56078040599823,0.5036450028419495,0.8286058902740479,0.875417947769165,0.8513689637184143,0.19954410618639912,0.13373425551910742,0.08412288261434453,0.0,0.34108527131782945,0.14173228346456693,0.20155038759689922,0.2170542635658915,0.4824894964694977,0.5669596195220947,0.5213250517845154,0.8315750360488892,0.8784787654876709,0.854383647441864
130,gemma-2-2b,BASE,task-2,manual,,,,10.423474,2.592701,0.3894230769230769,0.27431885848479565,0.2090233029145449,0.16077939089381707,0.5199999999999999,0.261744966442953,0.40666666666666673,0.45333333333333337,0.7141494750976562,0.7470415830612183,0.7302253246307373,0.8932244777679443,0.9072202444076538,0.9001679420471191,0.38366155357176496,0.28637038436992485,0.220319387012662,0.16728693781437215,0.5415549597855228,0.34501347708894875,0.46112600536193027,0.5254691689008043,0.7612526416778564,0.6978650689125061,0.7281820178031921,0.9102263450622559,0.8887642621994019,0.8993672728538513,0.13550863679463293,0.0,0.0,0.0,0.1917808219178082,0.028169014084507043,0.136986301369863,0.136986301369863,0.44587400555610657,0.5023232698440552,0.47241833806037903,0.8150621652603149,0.8595455288887024,0.8367130160331726,0.11561859608623874,0.05632923731266174,0.03103072255713452,0.0,0.22680412371134023,0.06315789473684211,0.1443298969072165,0.16494845360824742,0.4113911986351013,0.4869627356529236,0.44599834084510803,0.8022762537002563,0.8565287590026855,0.828515350818634
